signal_date,code,name,industry,close,lot_size,lot_value_usd,prior_return_pct,daily_return_pct,drop_strength_pct,two_day_drop_ok,industry_avg_return_pct,lag_vs_industry_pct,peer_count,volume_ratio,volume_anomaly,negative_news_score,negative_news_hits,news_fetch_ok,usd_hkd_rate,score,passes,two_days_ago_return_pct,turnover,prior_turnover_median,prior_traded_days,large_drop_ok,other_days_ok,three_day_drop_ok,consecutive_down_ok,liquidity_ok,market_cap,pe,pb,source_tier,source_file,volume,three_days_ago_return_pct,three_day_return_pct,drop_z,stable_drop_ok,stable_drop_strength_pct,stable_four_day_return_pct,stable_score,stable_passes,prior_max_return_pct,prior_return_std_pct,prior_amihud
2026-09-09,NCT,NCT,Marine Shipping,0.3160000145435333,1.0,0.3160000145435333,-18.75000419095152,-2.769222727893783,21.10453983982457,True,0.5373279594252822,3.3065506873190653,36.0,0.7605981955258929,0.0,0.0,,False,7.840400218963623,21.10453983982457,False,-21.10453983982457,291699.6134251356,4750468.976020813,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NCTY,NCTY,Capital Markets,3.7899999618530273,1.0,3.7899999618530273,-4.0511738785151135,-15.77777862548828,15.77777862548828,True,-1.6708459724126878,14.106932653075594,90.0,1.0934891485809684,0.0934891485809683,0.0,,False,7.840400218963623,15.87126777406925,False,-2.2916693571540026,992979.9900054932,1073986.02912426,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NEGG,NEGG,Internet Retail,15.0600004196167,1.0,15.0600004196167,-0.9791098010331512,-0.725113092445806,7.038834221076062,True,-1.686208702743747,-0.9610956102979408,26.0,0.8609523809523809,0.0,0.0,,False,7.840400218963623,7.038834221076062,False,-7.038834221076062,680712.0189666748,941953.5223960876,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NERV,NERV,Biotechnology,4.119999885559082,1.0,4.119999885559082,-1.3544005666935366,-5.720823948443099,5.720823948443099,True,-2.276090712858725,3.4447332355843745,542.0,0.9915966386554622,0.0,0.0,,False,7.840400218963623,5.720823948443099,False,-5.543714833895452,461851.9871711731,534042.9934740067,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NGEN,NGEN,Biotechnology,2.130000114440918,1.0,2.130000114440918,-6.008578157501166,-2.73972334300725,6.008578157501166,True,-2.276090712858725,0.4636326301485249,542.0,0.6689812699862951,0.0,0.0,,False,7.840400218963623,6.008578157501166,False,0.4310340840949722,779793.0418968201,1007382.9893767834,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NVCT,NVCT,Biotechnology,22.780000686645508,1.0,22.780000686645508,-2.0416496720006783,-5.043764468599066,5.043764468599066,True,-2.276090712858725,2.767673755740341,542.0,0.9064039408866996,0.0,0.0,,True,7.840400218963623,5.043764468599066,True,0.4924042993530664,3772368.113708496,4228555.908679962,20.0,True,True,True,True,True,743631845.8949013,-23.729168,67.0,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NVS,NVS,Drug Manufacturers—General,137.47999572753906,1.0,137.47999572753906,-13.93212562010585,-0.159768500783497,13.93212562010585,True,-0.6041271525955794,-0.4443586518120823,16.0,2.0347838137472283,1.0347838137472285,0.0,,True,7.840400218963623,14.96690943385308,True,-1.9007854033572853,403723755.4534912,224276642.5819397,20.0,True,True,True,True,True,261310268082.4701,20.767372,6.290263,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NXPL,NXPL,Software—Application,8.880000114440918,1.0,8.880000114440918,0.4489333618186819,-0.7821195119105395,5.010663766466516,True,-1.847335196361488,-1.0652156844509486,208.0,1.816593886462882,0.8165938864628821,0.0,,False,7.840400218963623,5.827257652929398,False,-5.010663766466516,554112.0071411133,298587.9975795746,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NXTT,NXTT,Software—Application,4.769999980926514,1.0,4.769999980926514,-3.612168231043,-5.91716332499762,11.298475865968072,True,-1.838839879143489,4.078323445854132,208.0,0.4435045317220544,0.0,0.0,,False,7.840400218963623,11.298475865968072,False,-11.298475865968072,175058.99930000305,501896.5073108673,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NYXH,NYXH,Medical Instruments & Supplies,1.5199999809265137,1.0,1.5199999809265137,-3.703707519273092,-2.564100212834441,7.954544684857367,True,-0.6991415399935419,1.8649586728409,50.0,2.103494029190624,1.1034940291906237,0.0,,False,7.840400218963623,9.058038714047992,False,-7.954544684857367,361455.99546432495,183141.0005390644,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
